SensorID,Timestamp,Temperature,Humidity,Region
SEN-130,2026-06-02T22:00:18.385592,22.82,51.95,Site_South
SEN-163,2026-06-02T22:00:19.385592,32.93,64.46,Site_North
SEN-103,2026-06-02T22:00:20.385592,22.29,59.05,Site_North
SEN-119,2026-06-02T22:00:21.385592,25.26,66.74,Site_South
SEN-126,2026-06-02T22:00:22.385592,25.88,79.32,Site_South
SEN-142,2026-06-02T22:00:23.385592,21.38,61.73,Site_South
SEN-197,2026-06-02T22:00:24.385592,21.82,53.2,Site_Central
SEN-108,2026-06-02T22:00:25.385592,20.09,49.21,Site_South
SEN-198,2026-06-02T22:00:26.385592,23.88,70.13,Site_South
SEN-195,2026-06-02T22:00:27.385592,21.9,73.4,Site_Central
SEN-146,2026-06-02T22:00:28.385592,27.76,53.92,Site_South
SEN-151,2026-06-02T22:00:29.385592,31.79,72.56,Site_South
SEN-130,2026-06-02T22:00:30.385592,21.5,71.11,Site_North
SEN-109,2026-06-02T22:00:31.385592,20.08,47.13,Site_Central
SEN-138,2026-06-02T22:00:32.385592,33.45,78.87,Site_North
SEN-152,2026-06-02T22:00:33.385592,22.02,46.11,Site_South
SEN-184,2026-06-02T22:00:34.385592,20.5,71.91,Site_North
SEN-175,2026-06-02T22:00:35.385592,20.46,62.12,Site_Central
SEN-162,2026-06-02T22:00:36.385592,27.6,42.83,Site_Central
SEN-155,2026-06-02T22:00:37.385592,25.1,53.09,Site_South
SEN-182,2026-06-02T22:00:38.385592,29.39,53.74,Site_South
SEN-140,2026-06-02T22:00:39.385592,33.38,63.31,Site_North
SEN-151,2026-06-02T22:00:40.385592,20.5,60.87,Site_South
SEN-198,2026-06-02T22:00:41.385592,34.59,69.85,Site_North
SEN-106,2026-06-02T22:00:42.385592,32.98,60.54,Site_South
SEN-139,2026-06-02T22:00:43.385592,21.59,57.54,Site_Central
SEN-102,2026-06-02T22:00:44.385592,28.86,46.88,Site_South
SEN-177,2026-06-02T22:00:45.385592,33.36,77.52,Site_North
SEN-184,2026-06-02T22:00:46.385592,24.12,72.94,Site_South
SEN-123,2026-06-02T22:00:47.385592,32.51,41.4,Site_Central
SEN-194,2026-06-02T22:00:48.385592,20.48,79.63,Site_South
SEN-163,2026-06-02T22:00:49.385592,27.51,52.67,Site_Central
SEN-166,2026-06-02T22:00:50.385592,20.91,45.83,Site_Central
SEN-166,2026-06-02T22:00:51.385592,28.52,46.41,Site_Central
SEN-154,2026-06-02T22:00:52.385592,33.4,57.95,Site_North
SEN-127,2026-06-02T22:00:53.385592,21.8,78.48,Site_Central
SEN-185,2026-06-02T22:00:54.385592,26.68,67.99,Site_South
SEN-145,2026-06-02T22:00:55.385592,23.82,72.19,Site_Central
SEN-152,2026-06-02T22:00:56.385592,21.42,77.8,Site_South
SEN-150,2026-06-02T22:00:57.385592,21.63,40.9,Site_North
SEN-121,2026-06-02T22:00:58.385592,32.92,72.09,Site_North
SEN-136,2026-06-02T22:00:59.385592,25.04,51.8,Site_Central
SEN-187,2026-06-02T22:01:00.385592,30.68,47.76,Site_North
SEN-157,2026-06-02T22:01:01.385592,30.8,66.06,Site_Central
SEN-190,2026-06-02T22:01:02.385592,20.84,41.33,Site_North
SEN-146,2026-06-02T22:01:03.385592,34.91,47.92,Site_Central
SEN-110,2026-06-02T22:01:04.385592,29.15,51.72,Site_North
SEN-177,2026-06-02T22:01:05.385592,33.66,61.94,Site_Central
SEN-124,2026-06-02T22:01:06.385592,22.31,68.24,Site_North
SEN-150,2026-06-02T22:01:07.385592,28.69,79.19,Site_North
SEN-145,2026-06-02T22:01:08.385592,30.72,62.15,Site_Central
SEN-158,2026-06-02T22:01:09.385592,24.92,45.1,Site_South
SEN-110,2026-06-02T22:01:10.385592,25.95,40.02,Site_North
SEN-169,2026-06-02T22:01:11.385592,26.24,43.99,Site_Central
SEN-104,2026-06-02T22:01:12.385592,23.7,49.01,Site_Central
SEN-171,2026-06-02T22:01:13.385592,24.54,44.46,Site_North
SEN-192,2026-06-02T22:01:14.385592,29.94,57.36,Site_Central
SEN-148,2026-06-02T22:01:15.385592,32.76,41.32,Site_South
SEN-103,2026-06-02T22:01:16.385592,23.28,52.17,Site_Central
SEN-186,2026-06-02T22:01:17.385592,25.53,77.45,Site_Central
SEN-114,2026-06-02T22:01:18.385592,31.78,79.56,Site_Central
SEN-116,2026-06-02T22:01:19.385592,26.52,74.65,Site_North
SEN-162,2026-06-02T22:01:20.385592,28.36,68.61,Site_North
SEN-170,2026-06-02T22:01:21.385592,28.12,60.18,Site_North
SEN-103,2026-06-02T22:01:22.385592,34.19,79.29,Site_North
SEN-164,2026-06-02T22:01:23.385592,23.59,40.59,Site_Central
SEN-172,2026-06-02T22:01:24.385592,25.57,51.85,Site_South
SEN-138,2026-06-02T22:01:25.385592,29.1,48.03,Site_North
SEN-165,2026-06-02T22:01:26.385592,28.12,41.53,Site_Central
SEN-191,2026-06-02T22:01:27.385592,33.92,61.33,Site_North
SEN-142,2026-06-02T22:01:28.385592,21.53,60.24,Site_North
SEN-133,2026-06-02T22:01:29.385592,34.97,70.15,Site_Central
SEN-167,2026-06-02T22:01:30.385592,26.72,76.49,Site_Central
SEN-196,2026-06-02T22:01:31.385592,30.27,79.16,Site_North
SEN-132,2026-06-02T22:01:32.385592,24.49,58.3,Site_North
SEN-140,2026-06-02T22:01:33.385592,31.29,77.66,Site_North
SEN-167,2026-06-02T22:01:34.385592,34.9,66.29,Site_South
SEN-132,2026-06-02T22:01:35.385592,31.37,58.65,Site_North
SEN-116,2026-06-02T22:01:36.385592,21.34,52.12,Site_Central
SEN-179,2026-06-02T22:01:37.385592,34.3,65.26,Site_North
SEN-168,2026-06-02T22:01:38.385592,32.3,43.65,Site_Central
SEN-153,2026-06-02T22:01:39.385592,22.24,61.18,Site_South
SEN-117,2026-06-02T22:01:40.385592,29.97,56.69,Site_South
SEN-138,2026-06-02T22:01:41.385592,25.64,72.77,Site_North
SEN-191,2026-06-02T22:01:42.385592,25.51,77.45,Site_Central
SEN-170,2026-06-02T22:01:43.385592,27.48,70.78,Site_South
SEN-105,2026-06-02T22:01:44.385592,33.91,63.62,Site_Central
SEN-135,2026-06-02T22:01:45.385592,34.95,49.23,Site_North
SEN-178,2026-06-02T22:01:46.385592,25.61,43.01,Site_South
SEN-151,2026-06-02T22:01:47.385592,26.92,41.9,Site_Central
SEN-104,2026-06-02T22:01:48.385592,24.28,68.09,Site_North
SEN-130,2026-06-02T22:01:49.385592,32.43,61.39,Site_Central
SEN-164,2026-06-02T22:01:50.385592,21.36,56.62,Site_South
SEN-137,2026-06-02T22:01:51.385592,20.93,74.39,Site_South
SEN-144,2026-06-02T22:01:52.385592,29.18,67.79,Site_South
SEN-162,2026-06-02T22:01:53.385592,20.38,48.17,Site_Central
SEN-147,2026-06-02T22:01:54.385592,23.69,71.24,Site_Central
SEN-105,2026-06-02T22:01:55.385592,30.99,51.85,Site_South
SEN-171,2026-06-02T22:01:56.385592,24.22,42.01,Site_North
SEN-189,2026-06-02T22:01:57.385592,23.43,73.36,Site_South
SEN-195,2026-06-02T22:01:58.385592,26.58,78.09,Site_Central
SEN-115,2026-06-02T22:01:59.385592,29.18,47.02,Site_South
SEN-172,2026-06-02T22:02:00.385592,29.53,46.32,Site_North
SEN-162,2026-06-02T22:02:01.385592,33.46,49.69,Site_North
SEN-182,2026-06-02T22:02:02.385592,22.24,63.38,Site_North
SEN-181,2026-06-02T22:02:03.385592,26.29,72.95,Site_South
SEN-189,2026-06-02T22:02:04.385592,24.45,42.67,Site_Central
SEN-127,2026-06-02T22:02:05.385592,27.47,59.87,Site_South
SEN-182,2026-06-02T22:02:06.385592,23.14,66.28,Site_South
SEN-146,2026-06-02T22:02:07.385592,20.16,65.71,Site_Central
SEN-156,2026-06-02T22:02:08.385592,32.82,43.51,Site_North
SEN-141,2026-06-02T22:02:09.385592,34.9,56.01,Site_Central
SEN-196,2026-06-02T22:02:10.385592,31.35,68.56,Site_North
SEN-157,2026-06-02T22:02:11.385592,20.82,59.57,Site_South
SEN-146,2026-06-02T22:02:12.385592,30.55,73.08,Site_North
SEN-197,2026-06-02T22:02:13.385592,25.55,78.02,Site_Central
SEN-114,2026-06-02T22:02:14.385592,25.18,79.22,Site_South
SEN-186,2026-06-02T22:02:15.385592,24.14,50.63,Site_South
SEN-139,2026-06-02T22:02:16.385592,22.79,66.35,Site_North
SEN-158,2026-06-02T22:02:17.385592,20.8,72.59,Site_Central
SEN-104,2026-06-02T22:02:18.385592,24.17,53.11,Site_North
SEN-117,2026-06-02T22:02:19.385592,32.19,62.07,Site_Central
SEN-120,2026-06-02T22:02:20.385592,30.07,72.97,Site_South
SEN-116,2026-06-02T22:02:21.385592,29.64,67.67,Site_Central
SEN-155,2026-06-02T22:02:22.385592,29.0,48.13,Site_Central
SEN-152,2026-06-02T22:02:23.385592,27.05,41.54,Site_Central
SEN-194,2026-06-02T22:02:24.385592,24.83,65.6,Site_Central
SEN-199,2026-06-02T22:02:25.385592,32.19,58.86,Site_North
SEN-146,2026-06-02T22:02:26.385592,27.2,78.25,Site_South
SEN-176,2026-06-02T22:02:27.385592,28.03,54.32,Site_Central
SEN-108,2026-06-02T22:02:28.385592,23.31,45.94,Site_South
SEN-107,2026-06-02T22:02:29.385592,24.93,60.84,Site_North
SEN-125,2026-06-02T22:02:30.385592,22.96,58.05,Site_South
SEN-175,2026-06-02T22:02:31.385592,23.95,79.31,Site_Central
SEN-189,2026-06-02T22:02:32.385592,33.06,79.93,Site_South
SEN-194,2026-06-02T22:02:33.385592,24.44,60.29,Site_Central
SEN-150,2026-06-02T22:02:34.385592,34.59,76.97,Site_South
SEN-116,2026-06-02T22:02:35.385592,27.0,47.34,Site_South
SEN-191,2026-06-02T22:02:36.385592,28.78,73.06,Site_South
SEN-135,2026-06-02T22:02:37.385592,31.16,40.85,Site_North
SEN-127,2026-06-02T22:02:38.385592,27.18,52.5,Site_South
SEN-196,2026-06-02T22:02:39.385592,33.72,72.92,Site_South
SEN-159,2026-06-02T22:02:40.385592,26.87,74.04,Site_South
SEN-190,2026-06-02T22:02:41.385592,33.05,50.35,Site_North
SEN-132,2026-06-02T22:02:42.385592,33.62,77.68,Site_Central
SEN-183,2026-06-02T22:02:43.385592,21.1,75.23,Site_Central
SEN-174,2026-06-02T22:02:44.385592,25.63,42.26,Site_South
SEN-107,2026-06-02T22:02:45.385592,30.46,64.89,Site_Central
SEN-113,2026-06-02T22:02:46.385592,28.67,63.04,Site_North
SEN-130,2026-06-02T22:02:47.385592,28.94,47.84,Site_Central
SEN-187,2026-06-02T22:02:48.385592,26.26,73.85,Site_North
SEN-161,2026-06-02T22:02:49.385592,29.11,42.08,Site_South
SEN-178,2026-06-02T22:02:50.385592,27.76,73.54,Site_South
SEN-158,2026-06-02T22:02:51.385592,22.64,70.59,Site_Central
SEN-135,2026-06-02T22:02:52.385592,26.27,67.73,Site_South
SEN-111,2026-06-02T22:02:53.385592,24.57,47.63,Site_South
SEN-143,2026-06-02T22:02:54.385592,30.23,40.41,Site_South
SEN-174,2026-06-02T22:02:55.385592,32.81,72.65,Site_North
SEN-182,2026-06-02T22:02:56.385592,25.96,44.81,Site_South
SEN-183,2026-06-02T22:02:57.385592,27.91,69.34,Site_South
SEN-132,2026-06-02T22:02:58.385592,29.77,73.61,Site_Central
SEN-138,2026-06-02T22:02:59.385592,22.76,72.81,Site_North
SEN-105,2026-06-02T22:03:00.385592,25.64,47.44,Site_South
SEN-195,2026-06-02T22:03:01.385592,25.78,44.07,Site_North
SEN-180,2026-06-02T22:03:02.385592,25.72,44.61,Site_Central
SEN-162,2026-06-02T22:03:03.385592,32.79,75.16,Site_North
SEN-188,2026-06-02T22:03:04.385592,28.35,58.97,Site_North
SEN-109,2026-06-02T22:03:05.385592,31.9,58.0,Site_North
SEN-106,2026-06-02T22:03:06.385592,26.7,75.15,Site_South
SEN-102,2026-06-02T22:03:07.385592,25.36,70.44,Site_Central
SEN-165,2026-06-02T22:03:08.385592,21.24,53.28,Site_South
SEN-100,2026-06-02T22:03:09.385592,24.23,66.78,Site_North
SEN-154,2026-06-02T22:03:10.385592,28.39,51.7,Site_Central
SEN-123,2026-06-02T22:03:11.385592,27.71,57.3,Site_Central
SEN-134,2026-06-02T22:03:12.385592,23.12,63.49,Site_Central
SEN-193,2026-06-02T22:03:13.385592,27.96,79.03,Site_Central
SEN-175,2026-06-02T22:03:14.385592,24.83,49.84,Site_North
SEN-194,2026-06-02T22:03:15.385592,25.35,66.97,Site_North
SEN-184,2026-06-02T22:03:16.385592,27.25,74.36,Site_Central
SEN-104,2026-06-02T22:03:17.385592,27.93,54.2,Site_Central
SEN-130,2026-06-02T22:03:18.385592,26.48,78.44,Site_Central
SEN-191,2026-06-02T22:03:19.385592,32.38,42.76,Site_North
SEN-170,2026-06-02T22:03:20.385592,28.12,58.29,Site_South
SEN-154,2026-06-02T22:03:21.385592,26.12,58.86,Site_South
SEN-144,2026-06-02T22:03:22.385592,29.39,76.15,Site_South
SEN-126,2026-06-02T22:03:23.385592,28.1,67.11,Site_South
SEN-141,2026-06-02T22:03:24.385592,32.51,43.7,Site_South
SEN-173,2026-06-02T22:03:25.385592,30.2,70.66,Site_Central
SEN-138,2026-06-02T22:03:26.385592,28.36,59.25,Site_Central
SEN-119,2026-06-02T22:03:27.385592,31.1,40.9,Site_North
SEN-143,2026-06-02T22:03:28.385592,32.2,75.52,Site_Central
SEN-178,2026-06-02T22:03:29.385592,34.86,60.19,Site_Central
SEN-104,2026-06-02T22:03:30.385592,20.46,62.7,Site_North
SEN-173,2026-06-02T22:03:31.385592,20.17,40.55,Site_South
SEN-163,2026-06-02T22:03:32.385592,28.48,50.61,Site_Central
SEN-144,2026-06-02T22:03:33.385592,33.06,55.09,Site_Central
SEN-176,2026-06-02T22:03:34.385592,31.44,62.05,Site_Central
SEN-199,2026-06-02T22:03:35.385592,27.84,66.03,Site_North
SEN-142,2026-06-02T22:03:36.385592,25.11,77.24,Site_South
SEN-144,2026-06-02T22:03:37.385592,28.05,53.35,Site_South
SEN-116,2026-06-02T22:03:38.385592,33.4,63.34,Site_South
SEN-141,2026-06-02T22:03:39.385592,21.91,64.28,Site_Central
SEN-124,2026-06-02T22:03:40.385592,29.56,41.75,Site_North
SEN-198,2026-06-02T22:03:41.385592,29.21,42.75,Site_Central
SEN-104,2026-06-02T22:03:42.385592,26.84,57.7,Site_Central
SEN-147,2026-06-02T22:03:43.385592,30.41,61.62,Site_Central
SEN-132,2026-06-02T22:03:44.385592,32.85,62.68,Site_North
SEN-138,2026-06-02T22:03:45.385592,32.61,75.99,Site_South
SEN-183,2026-06-02T22:03:46.385592,24.34,55.21,Site_Central
SEN-135,2026-06-02T22:03:47.385592,25.0,63.49,Site_North
SEN-160,2026-06-02T22:03:48.385592,22.3,53.77,Site_South
SEN-168,2026-06-02T22:03:49.385592,31.56,79.65,Site_North
SEN-188,2026-06-02T22:03:50.385592,26.06,61.08,Site_Central
SEN-120,2026-06-02T22:03:51.385592,21.58,52.33,Site_North
SEN-197,2026-06-02T22:03:52.385592,23.29,79.13,Site_Central
SEN-105,2026-06-02T22:03:53.385592,27.28,62.79,Site_Central
SEN-187,2026-06-02T22:03:54.385592,34.74,77.88,Site_North
SEN-100,2026-06-02T22:03:55.385592,26.09,70.61,Site_South
SEN-179,2026-06-02T22:03:56.385592,30.04,74.72,Site_South
SEN-104,2026-06-02T22:03:57.385592,31.31,65.38,Site_North
SEN-106,2026-06-02T22:03:58.385592,20.15,71.12,Site_North
SEN-128,2026-06-02T22:03:59.385592,29.71,53.26,Site_North
SEN-182,2026-06-02T22:04:00.385592,31.88,61.73,Site_North
SEN-185,2026-06-02T22:04:01.385592,20.47,61.02,Site_Central
SEN-168,2026-06-02T22:04:02.385592,24.09,61.07,Site_South
SEN-109,2026-06-02T22:04:03.385592,22.73,59.94,Site_South
SEN-128,2026-06-02T22:04:04.385592,31.69,71.67,Site_South
SEN-120,2026-06-02T22:04:05.385592,34.27,71.47,Site_South
SEN-109,2026-06-02T22:04:06.385592,23.0,60.95,Site_Central
SEN-105,2026-06-02T22:04:07.385592,28.0,69.12,Site_South
SEN-117,2026-06-02T22:04:08.385592,26.42,70.69,Site_South
SEN-171,2026-06-02T22:04:09.385592,31.7,41.38,Site_North
SEN-120,2026-06-02T22:04:10.385592,27.34,72.75,Site_North
SEN-161,2026-06-02T22:04:11.385592,21.11,43.31,Site_North
SEN-105,2026-06-02T22:04:12.385592,26.79,50.67,Site_Central
SEN-114,2026-06-02T22:04:13.385592,26.4,53.14,Site_Central
SEN-105,2026-06-02T22:04:14.385592,30.38,43.18,Site_North
SEN-174,2026-06-02T22:04:15.385592,28.99,43.59,Site_Central
SEN-107,2026-06-02T22:04:16.385592,33.26,67.79,Site_South
SEN-104,2026-06-02T22:04:17.385592,30.05,52.81,Site_Central
SEN-138,2026-06-02T22:04:18.385592,25.19,55.57,Site_North
SEN-151,2026-06-02T22:04:19.385592,26.96,74.48,Site_North
SEN-157,2026-06-02T22:04:20.385592,23.83,41.28,Site_Central
SEN-134,2026-06-02T22:04:21.385592,28.95,75.55,Site_Central
SEN-146,2026-06-02T22:04:22.385592,23.26,76.16,Site_South
SEN-192,2026-06-02T22:04:23.385592,34.15,57.28,Site_South
SEN-149,2026-06-02T22:04:24.385592,33.56,49.29,Site_Central
SEN-159,2026-06-02T22:04:25.385592,26.42,78.43,Site_South
SEN-140,2026-06-02T22:04:26.385592,22.71,50.66,Site_South
SEN-120,2026-06-02T22:04:27.385592,32.45,40.6,Site_North
SEN-126,2026-06-02T22:04:28.385592,33.72,50.09,Site_North
SEN-143,2026-06-02T22:04:29.385592,23.56,79.7,Site_North
SEN-150,2026-06-02T22:04:30.385592,24.53,42.31,Site_South
SEN-137,2026-06-02T22:04:31.385592,22.23,54.33,Site_South
SEN-104,2026-06-02T22:04:32.385592,20.66,41.55,Site_South
SEN-116,2026-06-02T22:04:33.385592,33.21,77.07,Site_North
SEN-110,2026-06-02T22:04:34.385592,32.38,59.1,Site_North
SEN-195,2026-06-02T22:04:35.385592,26.31,66.5,Site_Central
SEN-145,2026-06-02T22:04:36.385592,20.01,63.72,Site_North
SEN-179,2026-06-02T22:04:37.385592,26.63,44.28,Site_Central
SEN-165,2026-06-02T22:04:38.385592,22.31,56.39,Site_Central
SEN-161,2026-06-02T22:04:39.385592,26.69,52.35,Site_North
SEN-187,2026-06-02T22:04:40.385592,23.25,65.23,Site_South
SEN-135,2026-06-02T22:04:41.385592,27.48,69.38,Site_Central
SEN-154,2026-06-02T22:04:42.385592,20.5,43.74,Site_North
SEN-157,2026-06-02T22:04:43.385592,26.72,61.7,Site_South
SEN-121,2026-06-02T22:04:44.385592,30.1,64.21,Site_North
SEN-149,2026-06-02T22:04:45.385592,25.03,61.45,Site_South
SEN-182,2026-06-02T22:04:46.385592,34.83,63.29,Site_North
SEN-147,2026-06-02T22:04:47.385592,26.43,43.89,Site_North
SEN-105,2026-06-02T22:04:48.385592,25.83,71.82,Site_South
SEN-199,2026-06-02T22:04:49.385592,28.19,73.13,Site_South
SEN-141,2026-06-02T22:04:50.385592,30.6,44.87,Site_South
SEN-154,2026-06-02T22:04:51.385592,29.99,48.51,Site_South
SEN-110,2026-06-02T22:04:52.385592,29.08,43.86,Site_South
SEN-134,2026-06-02T22:04:53.385592,28.18,59.61,Site_North
SEN-102,2026-06-02T22:04:54.385592,21.75,64.89,Site_North
SEN-187,2026-06-02T22:04:55.385592,32.73,61.01,Site_South
SEN-155,2026-06-02T22:04:56.385592,20.63,56.17,Site_North
SEN-124,2026-06-02T22:04:57.385592,32.52,66.18,Site_North
SEN-185,2026-06-02T22:04:58.385592,22.8,49.56,Site_Central
SEN-192,2026-06-02T22:04:59.385592,24.35,50.5,Site_Central
SEN-132,2026-06-02T22:05:00.385592,21.57,68.38,Site_Central
SEN-139,2026-06-02T22:05:01.385592,29.67,41.6,Site_North
SEN-150,2026-06-02T22:05:02.385592,33.86,61.15,Site_Central
SEN-118,2026-06-02T22:05:03.385592,23.47,66.61,Site_South
SEN-118,2026-06-02T22:05:04.385592,31.5,78.83,Site_South
SEN-104,2026-06-02T22:05:05.385592,32.65,71.87,Site_North
SEN-123,2026-06-02T22:05:06.385592,30.22,70.25,Site_South
SEN-138,2026-06-02T22:05:07.385592,28.11,60.69,Site_South
SEN-143,2026-06-02T22:05:08.385592,20.84,43.55,Site_South
SEN-191,2026-06-02T22:05:09.385592,34.75,76.57,Site_South
SEN-132,2026-06-02T22:05:10.385592,22.49,42.4,Site_North
SEN-170,2026-06-02T22:05:11.385592,26.95,77.86,Site_South
SEN-177,2026-06-02T22:05:12.385592,34.65,60.05,Site_North
SEN-143,2026-06-02T22:05:13.385592,27.36,57.92,Site_Central
SEN-185,2026-06-02T22:05:14.385592,22.8,67.36,Site_Central
SEN-134,2026-06-02T22:05:15.385592,32.6,79.28,Site_Central
SEN-129,2026-06-02T22:05:16.385592,21.84,42.62,Site_South
SEN-166,2026-06-02T22:05:17.385592,26.1,77.87,Site_South
SEN-170,2026-06-02T22:05:18.385592,34.23,62.75,Site_South
SEN-191,2026-06-02T22:05:19.385592,21.92,71.96,Site_South
SEN-151,2026-06-02T22:05:20.385592,21.93,72.11,Site_North
SEN-111,2026-06-02T22:05:21.385592,22.05,69.81,Site_North
SEN-123,2026-06-02T22:05:22.385592,23.12,58.91,Site_North
SEN-186,2026-06-02T22:05:23.385592,24.2,44.83,Site_Central
SEN-140,2026-06-02T22:05:24.385592,22.83,77.84,Site_North
SEN-145,2026-06-02T22:05:25.385592,21.56,48.56,Site_Central
SEN-194,2026-06-02T22:05:26.385592,34.45,41.14,Site_North
SEN-199,2026-06-02T22:05:27.385592,28.66,53.63,Site_South
SEN-115,2026-06-02T22:05:28.385592,20.23,69.17,Site_North
SEN-120,2026-06-02T22:05:29.385592,22.46,78.08,Site_North
SEN-185,2026-06-02T22:05:30.385592,34.74,67.9,Site_North
SEN-157,2026-06-02T22:05:31.385592,27.1,52.22,Site_South
SEN-194,2026-06-02T22:05:32.385592,23.76,50.59,Site_South
SEN-189,2026-06-02T22:05:33.385592,22.46,54.21,Site_North
SEN-129,2026-06-02T22:05:34.385592,22.96,69.43,Site_North
SEN-193,2026-06-02T22:05:35.385592,20.18,70.52,Site_Central
SEN-186,2026-06-02T22:05:36.385592,23.45,47.01,Site_North
SEN-167,2026-06-02T22:05:37.385592,31.5,48.96,Site_Central
SEN-179,2026-06-02T22:05:38.385592,20.6,59.62,Site_South
SEN-177,2026-06-02T22:05:39.385592,27.52,65.41,Site_Central
SEN-119,2026-06-02T22:05:40.385592,29.76,66.47,Site_North
SEN-189,2026-06-02T22:05:41.385592,28.25,61.33,Site_North
SEN-117,2026-06-02T22:05:42.385592,28.7,68.6,Site_North
SEN-101,2026-06-02T22:05:43.385592,30.24,63.2,Site_North
SEN-149,2026-06-02T22:05:44.385592,25.56,45.74,Site_South
SEN-110,2026-06-02T22:05:45.385592,32.01,58.77,Site_North
SEN-183,2026-06-02T22:05:46.385592,22.04,58.76,Site_North
SEN-189,2026-06-02T22:05:47.385592,29.96,47.03,Site_Central
SEN-151,2026-06-02T22:05:48.385592,20.13,67.52,Site_Central
SEN-134,2026-06-02T22:05:49.385592,25.36,72.05,Site_South
SEN-191,2026-06-02T22:05:50.385592,28.76,70.55,Site_North
SEN-165,2026-06-02T22:05:51.385592,31.62,65.62,Site_South
SEN-171,2026-06-02T22:05:52.385592,20.55,71.49,Site_Central
SEN-108,2026-06-02T22:05:53.385592,28.91,65.95,Site_Central
SEN-161,2026-06-02T22:05:54.385592,27.63,55.34,Site_South
SEN-167,2026-06-02T22:05:55.385592,29.16,54.62,Site_North
SEN-152,2026-06-02T22:05:56.385592,20.03,77.89,Site_Central
SEN-121,2026-06-02T22:05:57.385592,34.42,73.59,Site_Central
SEN-194,2026-06-02T22:05:58.385592,21.09,63.05,Site_South
SEN-149,2026-06-02T22:05:59.385592,31.5,73.82,Site_Central
SEN-138,2026-06-02T22:06:00.385592,30.37,72.12,Site_Central
SEN-137,2026-06-02T22:06:01.385592,30.99,56.64,Site_Central
SEN-157,2026-06-02T22:06:02.385592,34.98,78.88,Site_South
SEN-145,2026-06-02T22:06:03.385592,20.28,53.37,Site_South
SEN-154,2026-06-02T22:06:04.385592,33.09,55.35,Site_North
SEN-179,2026-06-02T22:06:05.385592,32.4,67.85,Site_South
SEN-142,2026-06-02T22:06:06.385592,20.56,56.47,Site_Central
SEN-160,2026-06-02T22:06:07.385592,32.38,55.11,Site_North
SEN-181,2026-06-02T22:06:08.385592,20.18,48.64,Site_Central
SEN-105,2026-06-02T22:06:09.385592,32.45,77.27,Site_Central
SEN-187,2026-06-02T22:06:10.385592,26.44,62.26,Site_South
SEN-184,2026-06-02T22:06:11.385592,31.96,48.02,Site_South
SEN-158,2026-06-02T22:06:12.385592,27.11,78.22,Site_Central
SEN-169,2026-06-02T22:06:13.385592,28.9,46.56,Site_North
SEN-140,2026-06-02T22:06:14.385592,23.79,63.94,Site_South
SEN-136,2026-06-02T22:06:15.385592,23.58,73.85,Site_North
SEN-117,2026-06-02T22:06:16.385592,26.23,50.14,Site_South
SEN-113,2026-06-02T22:06:17.385592,25.16,40.82,Site_North
SEN-196,2026-06-02T22:06:18.385592,24.47,78.24,Site_North
SEN-151,2026-06-02T22:06:19.385592,23.15,64.63,Site_North
SEN-183,2026-06-02T22:06:20.385592,25.02,51.93,Site_North
SEN-105,2026-06-02T22:06:21.385592,21.31,62.09,Site_South
SEN-177,2026-06-02T22:06:22.385592,28.28,68.76,Site_South
SEN-108,2026-06-02T22:06:23.385592,23.08,75.59,Site_North
SEN-151,2026-06-02T22:06:24.385592,21.01,54.2,Site_South
SEN-182,2026-06-02T22:06:25.385592,22.69,74.27,Site_Central
SEN-155,2026-06-02T22:06:26.385592,31.05,73.14,Site_South
SEN-124,2026-06-02T22:06:27.385592,30.61,58.76,Site_Central
SEN-141,2026-06-02T22:06:28.385592,22.87,47.31,Site_South
SEN-136,2026-06-02T22:06:29.385592,27.89,60.21,Site_South
SEN-160,2026-06-02T22:06:30.385592,33.75,77.29,Site_Central
SEN-107,2026-06-02T22:06:31.385592,29.7,53.67,Site_North
SEN-118,2026-06-02T22:06:32.385592,31.29,78.29,Site_Central
SEN-127,2026-06-02T22:06:33.385592,31.25,68.27,Site_North
